search_term,ranking_cohort,product_name,category_cluster,query_l1,brand_name,product_variant_id,selling_price,l3_category_name,ranking_score,temp,asp_boost,pop_boost,sku_pop,brand_pop,med_asp,p25_asp
milk,Premium,Hatsun Toned Cow Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,306efce3-0f76-4b91-b7d8-317d09e049ea,30,Fresh Cow Milk,0.00461194,38,0.9472652410029654,1.0014566359907067,0,0.004855453302355665,200.4571652504685,24.000000000000004
milk,Premium,Nandini Goodlife Slim Skimmed Milk UHT (Tetra Pack)| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,205272e0-ba4c-4b0b-9165-a57fe603a9b5,35.972727272727276,Tetra Pack Milk,0.007130886,39,1,1.3,0,1,200.4571652504685,24.000000000000004
milk,Premium,Nandini Goodlife Slim Skimmed Milk UHT (Tetra Pack Brik)| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,053a43dd-d1bd-48cc-bcb5-754a270c53f2,71.02424242424243,Tetra Pack Milk,0.006850656,40,1,1.3,0,1,200.4571652504685,24.000000000000004
milk,Premium,Mother Dairy Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,b3da2d29-caf2-4c0e-9634-94d82008ae70,27,Toned Milk,0.004820046,41,0.5,1.0162266397585868,0,0.054088799195289396,200.4571652504685,24.000000000000004
milk,Premium,Heritage Farm Fresh Toned Tetra pack Milk| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,a46ee3f6-6822-455b-8f54-a771880c35cb,66.12883435582822,Tetra Pack Milk,0.006074804,42,1,1.06642978053121,0,0.22143260177069984,200.4571652504685,24.000000000000004
milk,Premium,Amul Slim Trim Skimmed Milk (Tetra Pack)| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,11cca7b6-7d07-4e6e-a799-0fcf85f7b5da,81.95151515151515,Tetra Pack Milk,0.021433044,43,1,1.1126302209652223,0,0.3754340698840747,200.4571652504685,24.000000000000004
milk,Premium,Godrej Jersey Rich Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,06fcc6ce-bae2-483f-8684-3a58da130d76,30,Toned Milk,0.0033075542,44,0.9472652410029654,1.0187889642160102,0,0.06262988072003411,200.4571652504685,24.000000000000004
milk,Premium,Humpy Farms A2 UHT Cow Milk (Pouch)| 450.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Humpy Farms,84b935ca-9ec7-4910-88bf-2c37fb36ccf1,53.993788819875775,Tetra Pack Milk,0.011804378,45,1,1.0041199887469963,0,0.013733295823321223,200.4571652504685,24.000000000000004
milk,Premium,Godrej Jersey Standardized Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,fc257c47-9d68-4e3a-aa81-6fb6df3f865c,33,Fresh Cow Milk,0.0035206722,46,1,1.0187889642160102,0,0.06262988072003411,200.4571652504685,24.000000000000004
milk,Premium,Arokya Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Arokya,6ce2d5e9-61a8-42f1-aa7b-d9deb8fbbf76,40,Toned Milk,0.009499676,47,1,1.0566493993832173,0,0.18883133127739082,200.4571652504685,24.000000000000004
milk,Premium,Amul Taaza Toned Fresh Milk | Pouch| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,faabc8db-cb19-4021-9a0f-77e1011baa4c,54,Toned Milk,0.002933244,48,1,1.1126302209652223,0,0.37543406988407474,200.4571652504685,24.000000000000004
milk,Premium,Mother Dairy Ultra Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,23a2000b-34ec-4585-913b-5df7dcd885c8,38,Toned Milk,0.009681174,49,1,1.0162266397585868,0,0.054088799195289396,200.4571652504685,24.000000000000004
milk,Premium,Akshayakalpa Organic Cow Milk - Uht| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,cfc168c0-bb8d-4614-bcb4-bd1f115c048e,126.03048780487805,Tetra Pack Milk,0.014788374,50,1,1.0742605488373962,0,0.24753516279132076,200.4571652504685,24.000000000000004
paneer,Premium,Nandini Fresh Paneer (Pouch)| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,be889ba2-ef6e-4e34-a40c-b979419d82cc,87.77575757575758,Paneer,0.1474843,1,0.09874260470992152,1.8716373136611733,0.8531155306711629,0.9148548073045316,22639.957677435887,87
paneer,Premium,Milky Mist Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,861549d8-effd-49de-a2d3-d2ffd3c7333d,91.53012048192771,Paneer,0.157645,2,0.5646097647482212,1.9483220800817576,1,0.8277402669391919,22639.957677435887,87
paneer,Premium,Amul Fresh Malai Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,54099eb2-2d08-4013-a822-a3eebc72f19f,88.36875,Paneer,0.17481683,3,0.17363514727577434,1.8553169337464384,0.7933099053520547,1,22639.957677435887,87
paneer,Premium,Milky Mist Paneer| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,4e9c62d1-8575-40b3-a3ba-b02a84c7ed1b,201.53658536585365,Paneer,0.13169649,4,1,1.7855056450080862,0.7674050927518978,0.8277402669391921,22639.957677435887,87
paneer,Premium,Heritage Fresh Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,030e4b73-2373-479b-a013-f1e48ee8ab37,82.2969696969697,Paneer,0.10874738,5,0,1.1563104138615679,0,0.521034712871893,22639.957677435887,87
paneer,Premium,Nandini Fresh Paneer (Pouch)| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,d659bcb1-a7a3-42af-99dd-d849e3d4268a,187.0245398773006,Paneer,0.0939938,6,1,1.2744564421913593,0,0.9148548073045315,22639.957677435887,87
paneer,Premium,Akshayakalpa Organic Malai Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,a5b27839-d7bb-4c42-9687-16ba67ea2d83,123.52147239263803,Paneer,0.20013615,7,1,1.1401685303538904,0,0.46722843451296814,22639.957677435887,87
paneer,Premium,Milky Mist High Protein Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,7c8ea69b-fd38-47ed-b212-75f6c825affd,96.20987654320987,Paneer,0.101514384,8,1,1.2483220800817576,0,0.827740266939192,22639.957677435887,87
paneer,Premium,Mother Dairy Fresh Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,5e98a85b-2ced-4cac-873c-40f2290bd7a6,87.74193548387096,Paneer,0.0567637,9,0.09445577271532,1.0488379501303857,0,0.16279316710128594,22639.957677435887,87
paneer,Premium,Gowardhan Fresh Paneer- Block| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Gowardhan,635f0d0b-7749-4fc1-86c8-3f7f8b1c97ba,94.86585365853658,Paneer,0.050183963,10,0.9627701435287118,1.0660003196715486,0,0.220001065571829,22639.957677435887,87
paneer,Premium,Desi Farms Low Fat Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,5c5e2f50-e1a9-4df1-a858-68354a231cc3,71.98726114649682,Paneer,0.03383737,11,0,1.0289618540096852,0,0.09653951336561747,22639.957677435887,87
paneer,Premium,Country Delight - Taaza Paneer| 180.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Country Delight,d8ebbf8c-7b12-401d-a25b-b405b16f5125,108.66666666666667,Paneer,0.06756565,12,1,1.0514046944200839,0,0.17134898140027938,22639.957677435887,87
paneer,Premium,Godrej Jersey Fresh Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,24857697-ce99-4a69-b390-49b23f2a1a48,92.04458598726114,Paneer,0.0329925,13,0.626954739063285,1.0306453081158786,0,0.10215102705292889,22639.957677435887,87
paneer,Premium,iD Fresh Soft & Creamy Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",iD Fresh,29e0f66e-aed9-4d7b-a656-b62e7e8110b2,136.49056603773585,Paneer,0.03837154,14,1,1,0,0,22639.957677435887,87
paneer,Premium,Sid's Farm Malai Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,040345fd-5a29-4d59-b178-dc95de72af18,128.75757575757575,Paneer,0.04534113,15,1,1.0326375635564968,0,0.10879187852165616,22639.957677435887,87
paneer,Premium,Akshayakalpa Organic High Protein Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,01b9375e-f09c-4447-9a16-8d32a4bd267a,151.25974025974025,Paneer,0.043449778,16,1,1.1401685303538904,0,0.46722843451296814,22639.957677435887,87
paneer,Premium,Amul Frozen Malai Paneer| 250.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,c1c27dac-4402-44c4-88ee-2c23b17fe76d,102.33108108108108,Paneer,0.016605781,17,1,1.3,0,1,22639.957677435887,87
paneer,Premium,Milky Mist High Protein Paneer| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,84fdc7ff-58ad-47fa-b533-60527fed6e73,276.7579617834395,Paneer,0.01774944,18,1,1.2483220800817576,0,0.8277402669391917,22639.957677435887,87
paneer,Premium,Hatsun Fresh Paneer| 199.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,1232ac7d-b9e2-4f44-aa9e-e4aea9b70fa6,127.05590062111801,Paneer,0.020928053,19,1,1.054726043352644,0,0.18242014450881353,22639.957677435887,87
paneer,Premium,Heritage Fresh Paneer| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,cbe9a32d-e078-4fc8-ae4c-d468163e5b5d,238.0728476821192,Paneer,0.018649725,20,1,1.1563104138615679,0,0.521034712871893,22639.957677435887,87
paneer,Premium,Gowardhan Paneer Pouch| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Gowardhan,1aeea0a9-50d3-4fc1-b29a-e4472cf66067,219.42592592592592,Paneer,0.019189943,21,1,1.0660003196715486,0,0.22000106557182897,22639.957677435887,87
paneer,Premium,Godrej Jersey Medium Fat Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,896e1c65-051d-4e93-9592-3a441248a5de,88.24358974358974,Paneer,0.0077606933,22,0.15786984261394246,1.0306453081158786,0,0.10215102705292892,22639.957677435887,87
paneer,Premium,Desi Farms A2 Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,b0c6e3da-a000-410d-b136-09db332a8aa1,102.98726114649682,Paneer,0.008017346,23,1,1.0289618540096852,0,0.09653951336561743,22639.957677435887,87
paneer,Premium,Ananda Fresh Premium Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Ananda,6a4fa9c3-864b-4b7f-9b69-2213c5fb50c8,96.5,Paneer,0.0040967003,24,1,1.0234652100765382,0,0.07821736692179443,22639.957677435887,87
paneer,Premium,Namdhari's Dairy Tales Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Dairy Tales,5e22c59a-7f19-4a3c-8bc2-9504141f859d,108.81879194630872,Paneer,0.0037109444,25,1,1,0,0,22639.957677435887,87
paneer,Premium,Godrej Jersey Fresh Soft Paneer| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,2bd6c687-f4ad-4a91-a498-544ed2c6ff07,230.80536912751677,Paneer,0.0053377817,26,1,1.0306453081158786,0,0.10215102705292889,22639.957677435887,87
paneer,Premium,Amul Frozen Malai Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,be2169df-40ac-4f12-8f21-4118cd5e5fa3,92.94666666666667,Paneer,0.0029340584,27,0.7354359502546788,1.3,0,1,22639.957677435887,87
paneer,Premium,Desi farms Buffalo Malai Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,0876c044-d792-4018-a258-9251ce45e00d,93.76433121019109,Paneer,0.0033351395,28,0.8328597215345984,1.0289618540096852,0,0.09653951336561745,22639.957677435887,87
paneer,Premium,Namdhari's Dairy Tales A2 Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Dairy Tales,cc1b83c6-3b03-444e-949d-7f2f073bf121,124,Paneer,0.0029473659,29,1,1,0,0,22639.957677435887,87
paneer,Premium,Humpy Farms A2 Paneer| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Humpy Farms,ef56e226-a538-4e80-ab0e-33c1cd42e537,174.97972972972974,Paneer,0.002968378,30,1,1.016040487382999,0,0.05346829127666306,22639.957677435887,87
paneer,Premium,Milky Mist Fresh Malai Paneer Cubes| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,78252ea0-1494-4245-bc71-f2cd8e5b30d8,106.68181818181819,Paneer,0.0014232585,31,1,1.2483220800817576,0,0.8277402669391917,22639.957677435887,87
curd,Mass,Nandini Thick Curd Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,f05fb698-1b4a-4c68-a16a-1dbc018ccb0c,27.820359281437124,Curd,0.20773372,1,0.4791229942390875,2,1,1,121.49141829942802,24.000000000000004
curd,Mass,Amul Curd Pouch| 450.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,39943e9a-a149-4b3b-8aab-d7cb81119521,24.00625,Curd,0.11308294,2,0.0008445722212321818,1.5862802274620544,0.5608306613343517,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Mass,Heritage Total Curd Pouch| 475.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,6fe48002-44ec-4c37-af80-7034d3fc6db6,28.834355828220858,Curd,0.08952112,3,0.5952414765510216,1.341223800460693,0.36187421964089106,0.2930394890402305,121.49141829942802,24.000000000000004
curd,Mass,Amul Curd Pouch| 900.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,cb1308a4-ab3d-4425-b27d-cd08048bc339,48.0377358490566,Curd,0.058246553,4,1,1.3912744881680417,0.2822510337714762,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Mass,Hatsun Curd Pouch| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,b87ff0cd-08a4-4d2d-972d-0e458dc67d85,36.1,Curd,0.061393443,5,1,1.290259217251114,0.2645623327366951,0.350218614451425,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Curd Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,06806c10-0b66-4131-8279-ccf912d0758e,37.2710843373494,Curd,0.17312607,6,1,1.3698687326501395,0.34927383127899353,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Mass,Amul Masti Curd Pouch| 450.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,3f3d772a-04a4-4236-8dd5-e848d99c459a,33.7939393939394,Curd,0.035223767,7,1,1.1936987645280084,0,0.6456625484266945,121.49141829942802,24.000000000000004
curd,Mass,Hatsun Cup Curd| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,6f523e85-b003-44f4-973c-49d125ef0131,24.944444444444443,Curd,0.05414479,8,0.12519341316365307,1.1050655843354276,0,0.35021861445142494,121.49141829942802,24.000000000000004
curd,Mass,Akshayakalpa Organic Curd Pouch| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,75a475ab-2a64-4004-9c60-692cc836ffda,22.96969696969697,Curd,0.049197175,9,0,1.172631847907174,0,0.5754394930239133,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Curd Pouch| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,416e4686-db40-4ccd-b601-910d88fdb8ad,18.70552147239264,Curd,0.030850518,10,0,1.1253770507548442,0,0.4179235025161474,121.49141829942802,24.000000000000004
curd,Mass,Akshayakalpa Organic Probiotic Curd Pouch| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,d13a1bd1-aeaa-4388-9f32-2be8b1815ae7,50.84848484848485,Curd,0.05188342,11,1,1.172631847907174,0,0.5754394930239133,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Set Curd Tub| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,0af6a1a5-373b-4ddb-a661-cefc7f18298e,100.144578313253,Curd,0.05617386,12,1,1.1253770507548442,0,0.41792350251614735,121.49141829942802,24.000000000000004
curd,Mass,Akshayakalpa Artisanal Organic Set Curd Cup| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,0e7d1f54-816e-4461-9f79-a651a41fec02,144.97575757575757,Curd,0.04553974,13,1,1.172631847907174,0,0.5754394930239133,121.49141829942802,24.000000000000004
curd,Mass,Akshayakalpa Amrutha A2 Organic Curd Pouch| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,22c5e201-2f80-43b6-9476-5822b97d4958,65.0060606060606,Curd,0.03647478,14,1,1.172631847907174,0,0.5754394930239135,121.49141829942802,24.000000000000004
curd,Mass,Heritage Total Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,23a90a6f-2dab-4bd1-a911-bfd3ab97648c,94.8780487804878,Curd,0.03862759,15,1,1.0879118467120692,0,0.2930394890402306,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Plain Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,1363a5ff-b43b-439b-a814-a0982e8559de,55.018181818181816,Curd,0.028896904,16,1,1.1253770507548442,0,0.41792350251614735,121.49141829942802,24.000000000000004
curd,Mass,Heritage Total Curd Tub| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,d3e8e9e0-7e0f-4fcd-8725-a6b64409b5ad,45.79141104294479,Curd,0.03273197,17,1,1.0879118467120692,0,0.2930394890402305,121.49141829942802,24.000000000000004
curd,Mass,Godrej Jersey Curd Pouch| 425.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,499acf6d-714c-467a-8ec5-edfb6cf67854,28.937888198757765,Curd,0.013406303,18,0.6068669846089902,1.0228020505558424,0,0.0760068351861411,121.49141829942802,24.000000000000004
curd,Mass,Akshayakalpa Artisanal Organic Set Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,a1f91e85-5ccc-4d8e-921a-b81ca9f8d896,74.80722891566265,Curd,0.02280099,19,1,1.172631847907174,0,0.5754394930239135,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Plain Curd Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,72f7f613-1f5a-4344-b657-4b5eee10868b,32.49693251533742,Curd,0.020419123,20,0.9831026069085935,1.1253770507548442,0,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Mass,Amul Masti Dahi Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,51c1f355-3a4d-4ae2-a459-048b73108e6f,22.9873417721519,Curd,0.053339962,21,0,1.1936987645280084,0,0.6456625484266947,121.49141829942802,24.000000000000004
curd,Mass,Amul Masti Set Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,cf8c88da-d6d3-40af-893c-db15c351513b,94.84848484848484,Curd,0.025311094,22,1,1.1936987645280084,0,0.6456625484266945,121.49141829942802,24.000000000000004
curd,Mass,Sid's Farm Curd Pouch| 450.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,1fac9173-620c-4cd4-96ba-2c39043c29e9,51.515337423312886,Curd,0.03949327,23,1,1.0284702778570542,0,0.09490092619018055,121.49141829942802,24.000000000000004
curd,Mass,Mother Dairy Mishti Doi Cup| 80.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,37060eb0-9096-472e-b057-038dd780971d,19.957055214723926,Curd,0.018061183,24,0,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Mass,Hatsun Cup Curd| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,cad89a81-5551-4d0d-b99a-2809a4623206,49.86335403726708,Curd,0.017581776,25,1,1.1050655843354276,0,0.35021861445142505,121.49141829942802,24.000000000000004
curd,Mass,Mother Dairy Classic Dahi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,11aef640-1525-4c3e-bda8-fb72b89225ed,45,Curd,0.020229958,26,1,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Mass,Country Delight | Ghar Jaisa Dahi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Country Delight,b0e9defa-42c5-44ab-88a1-1d9d2a26bb37,67.7948717948718,Curd,0.017188845,27,1,1.0270001952922787,0,0.09000065097426206,121.49141829942802,24.000000000000004
curd,Mass,Hatsun Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,d1469ad2-08a1-426c-bc7f-3073feee548d,100.425,Curd,0.014329586,28,1,1.1050655843354276,0,0.3502186144514251,121.49141829942802,24.000000000000004
curd,Mass,Amul Masti Dahi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,c3c7b54e-83ab-40f0-8ba3-09d8633831bc,47.98765432098765,Curd,0.016894301,29,1,1.1936987645280084,0,0.6456625484266945,121.49141829942802,24.000000000000004
curd,Mass,Heritage Total Curd Pouch| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,06790095-6e9b-4170-be00-9562e169c314,65.01123595505618,Curd,0.01827597,30,1,1.0879118467120692,0,0.29303948904023064,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Mishti Doi Cup| 100.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,8f671df4-6007-4ebf-9ecb-450e70c54801,23.33128834355828,Curd,0.009325163,31,0,1.1253770507548442,0,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Mass,Desi farms Low Fat Dahi Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,d89c02eb-3c62-44ca-8707-9db3f18025ae,24,Curd,0.008975511,32,0,1.0200093310113048,0,0.06669777003768237,121.49141829942802,24.000000000000004
curd,Mass,Amul High Protein Cup Dahi| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,e90e8c07-553f-4169-9c44-cb468b6b2741,69.59375,Curd,0.01226354,33,1,1.1936987645280084,0,0.6456625484266942,121.49141829942802,24.000000000000004
curd,Mass,Godrej Jersey Curd Pouch| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,34cb1ac2-0680-4c50-96ed-9f1480024d28,65.35403726708074,Curd,0.020864816,34,1,1.0228020505558424,0,0.0760068351861411,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Probiotic Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,d26207e4-d61b-473c-9934-a4d47adca6f8,59.717791411042946,Curd,0.0112867365,35,1,1.1253770507548442,0,0.4179235025161474,121.49141829942802,24.000000000000004
curd,Mass,Godrej Jersey Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,ce6fac84-94c2-4a22-b52c-7ba92c8a15d7,92.9192546583851,Curd,0.013156787,36,1,1.0228020505558424,0,0.07600683518614108,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Probiotic Curd Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,fa890e06-e218-445a-9a0d-c42f6c73ecd7,31.68944099378882,Curd,0.009709375,37,0.9014871153367512,1.1253770507548442,0,0.4179235025161474,121.49141829942802,24.000000000000004
curd,Mass,Mother Dairy Mishti Doi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,867c532d-78ee-4b54-a623-fb0f86411a53,74.8159509202454,Curd,0.008871154,38,1,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Mass,Sids Farm Cow Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,7e56925a-9fda-4ee8-9c34-1e933e0077dc,72.63125,Curd,0.00988614,39,1,1.0284702778570542,0,0.09490092619018053,121.49141829942802,24.000000000000004
curd,Mass,Mother Dairy Thick & Tasty Curd Pouch| 460.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,71080671-b2e5-414c-8f7d-822ae1db046d,35.98026315789474,Curd,0.005765661,40,1,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Mass,Sids Farm Buffalo Cup Curd| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,ae7ae4f1-3095-46e7-bc9f-46c846b30bcb,81.32530120481928,Curd,0.010495828,41,1,1.0284702778570542,0,0.09490092619018055,121.49141829942802,24.000000000000004
curd,Mass,Country Delight | Low Fat Dahi Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Country Delight,95fb899f-fe41-4381-b838-ed6ab6b420eb,56.83974358974359,Curd,0.008465284,42,1,1.0270001952922787,0,0.09000065097426203,121.49141829942802,24.000000000000004
curd,Mass,iD Fresh Curd Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",iD Fresh,94d95b67-8c7a-4934-b027-d485118b0003,47.8125,Curd,0.008987119,43,1,1,0,0,121.49141829942802,24.000000000000004
curd,Mass,Desi Farms Malai Dahi Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,1a99ac3c-aaf7-4e0b-a822-a373717e27a9,24,Curd,0.0113635715,44,0,1.0200093310113048,0,0.0666977700376824,121.49141829942802,24.000000000000004
curd,Mass,Milky Mist Probiotic Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,61ae2733-9ff4-4968-9271-b119c38b37f1,109.96551724137932,Curd,0.0070165126,45,1,1.1253770507548442,0,0.41792350251614724,121.49141829942802,24.000000000000004
curd,Mass,Heritage Sampurna A2 Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,6bf52672-9a74-4f97-b3c2-9250f7cce0d8,136.88957055214723,Curd,0.008764026,46,1,1.0879118467120692,0,0.2930394890402306,121.49141829942802,24.000000000000004
