search_term,ranking_cohort,product_name,query_l1,brand_name,product_variant_id,selling_price,l3_category_name,ranking_score,temp,asp_boost,pop_boost
bread,Entry,The Baker's Dozen Zero Maida Whole Wheat Bread | Atta Bread (Not Brown) | Sandwich Bread | Gourmet| 450.0 - GRAM,"Dairy, Bread & Eggs",The Baker's Dozen,2cae5364-c96d-4823-9531-96357c021208,50.976331360946745,Whole Wheat Bread,0.021183673,28,0.30356178784172233,1.0949436846660394
bread,Entry,Protein Chef High Protein Brown Bread (38g Protein Zero Maida Wheat / No Color / Atta Bread)| 270.0 - GRAM,"Dairy, Bread & Eggs",Protein Chef,29c377bf-0ef6-4770-8dde-ccd58cf837e0,57.52147239263804,Brown Bread,0.020684328,29,0.9130873534972074,1.1520181365288582
bread,Entry,"The Health Factory Zero Maida Multigrain Bread | Clean Label, Not Brown| 375.0 - GRAM","Dairy, Bread & Eggs",The Health Factory,1b4d5867-dd92-427c-a9ef-7568b03b6be1,75.92638036809817,Multigrain Bread,0.020418746,30,1,1.1353557281983582
bread,Entry,The Health Factory Zero Maida Super Fibre Bread| 250.0 - GRAM,"Dairy, Bread & Eggs",The Health Factory,111a34f5-d13a-45c2-9a4d-297a3d2d38a0,57.8421052631579,Gourmet Bread,0.01161728,31,0.9411356610553033,1.135355728198358
bread,Entry,Brik Oven Whole Wheat Sourdough Bread| 400.0 - GRAM,"Dairy, Bread & Eggs",Brik Oven,49665e03-a09c-4a51-b5e0-cda18d152544,103.95121951219512,Gourmet Bread,0.009805724,32,1,1.7954899311563801
bread,Entry,Brik Oven Artisinal Sourdough Bread| 400.0 - GRAM,"Dairy, Bread & Eggs",Brik Oven,5e4a9b9b-26b1-4f21-883b-43fa72837ba1,103.98780487804878,Gourmet Bread,0.0068383515,33,1,1.643733471538258
bread,Entry,Wheat Chapati - Pack of 3| 1.0 - PIECE,"Dairy, Bread & Eggs",Zepto Cafe,d707815a-2f6e-443d-bee9-210fbc33eea1,46.81954887218045,Bread,0.0055978764,34,0,1
bread,Entry,The Health Factory Zero Maida Focaccia Sourdough | Clean Label| 160.0 - GRAM,"Dairy, Bread & Eggs",The Health Factory,43c2276d-8748-42c6-a005-003cc40331e3,59.65432098765432,Gourmet Bread,0.0046214457,35,1,1.1353557281983582
bread,Entry,Wheat Chapati - Pack of 5| 1.0 - PIECE,"Dairy, Bread & Eggs",Zepto Cafe,4b9364e7-fe2f-4f60-a050-66e8716887e9,63.31578947368421,Bread,0.0044247387,36,1,1
bread,Entry,The Baker's Dozen Zero Maida Country Sourdough Bread | Artisan | Whole Wheat | No Zero Preservative| 330.0 - GRAM,"Dairy, Bread & Eggs",The Baker's Dozen,a6e5e618-f87e-41ef-9e5a-799b96ca250b,126.00602409638554,Gourmet Bread,0.003262087,37,1,1.0949436846660394
bread,Entry,The Health Factory Zero Maida Olive & Rosemary Sourdough | Clean Label| 330.0 - GRAM,"Dairy, Bread & Eggs",The Health Factory,d5de5ae7-c479-4e24-a6f8-35960e3a6f5d,136,Gourmet Bread,0.0031302704,38,1,1.1353557281983582
chips,Entry,Lay's American Cream & Onion Potato Chips| 48.0 - GRAM,Munchies,Lay's,1e28f2c0-fbc5-4366-9efb-a65bd12428cb,18.035928143712574,Chips,0.14509995,1,0.009462836217225025,2
chips,Entry,Lay's India's Magic Masala Potato Chips | Crunchy & Enjoyable| 48.0 - GRAM,Munchies,Lay's,07878a63-2656-4618-a7cc-ecfe8c2faf22,18.053571428571427,Chips,0.1306766,2,0.014102865625718232,1.8638630746418745
chips,Entry,Lay's West Indies Hot 'n' Sweet Chilli Potato Chips| 50.0 - GRAM,Munchies,Lay's,70bda37d-7f15-4189-b90c-e16dc170d950,17.101796407185628,Chips,0.12247627,3,0,1.8845206700009602
chips,Entry,Bingo! Original Style Chilli Sprinkled | Flat Cut Spicy Potato Chips Pack for Snacks| 43.0 - GRAM,Munchies,Bingo!,cc0c8026-9b71-4bdd-bc88-b55d08e50185,16.05421686746988,Chips,0.115604445,4,0,1.8129573357232065
chips,Entry,Bingo! Tedhe Medhe | Crunchy Snack| 75.0 - GRAM,Munchies,Bingo!,4b0a3db9-bb0f-49d4-bdf3-2c39db3b1e05,12.214285714285714,Crisps,0.09202727,5,0,1.852875632366925
chips,Entry,Cheetos Cheese Puffs | Puff Snack| 28.0 - GRAM,Munchies,Cheetos,911fff51-a236-4923-ae64-2766512564ac,9.993975903614459,Puffs,0.08970448,6,0,1.4551187104109826
chips,Entry,Bingo! Mad Angles Achaari Masti Crisps | Crunchy & Tasty| 60.0 - GRAM,Munchies,Bingo!,28239b4b-a028-4ccb-b8dd-62de1006b208,16.072289156626507,Chips,0.08948724,7,0,1.6908187446185898
chips,Entry,Kurkure Yummy Cheese PuffCorn | Crunchy & Cheesy| 52.0 - GRAM,Munchies,Kurkure,c3ff38bd-c4be-4783-a08c-f8e04f9b2d1b,17.1,Chips,0.06337994,8,0,1.6350449653066348
chips,Entry,Cheetos Masala Balls | Crunchy Snack| 28.0 - GRAM,Munchies,Cheetos,e4f415f5-7fdd-436b-9ca0-cabd634da3a2,10,Crisps,0.062854216,9,0,1.3736892610180473
chips,Entry,Kurkure Masala Munch | Crunchy Snack| 75.0 - GRAM,Munchies,Kurkure,c32d9425-0bdb-4d31-bb21-47630f1811f9,17.07185628742515,Crisps,0.05968007,10,0,1.7055188322377561
chips,Entry,Lay's Potato Chips | Chile Lemon Flavour| 48.0 - GRAM,Munchies,Lay's,7ffb904c-6169-46a2-9c9f-bdfc287572c7,17.228915662650603,Chips,0.05642229,11,0,1.6326566305482952
chips,Entry,Lay's Spanish Tomato Tango Potato Chips | Crunchy & Enjoyable| 48.0 - GRAM,Munchies,Lay's,64cfe3fd-d3f1-431f-9655-d57c3a38e1d4,17.234939759036145,Chips,0.043980476,12,0,1.5904847768382349
chips,Entry,Lay's Classic Salted Potato Chips | Crispy & Salty| 48.0 - GRAM,Munchies,Lay's,12cdefc2-c4c6-4a74-8b63-cefd3e293a3c,19.951807228915662,Chips,0.042587083,13,0.4885509937459931,1.5633838698664102
chips,Entry,Lay's Potato Chips | Sizzling Hot Spicy Flavour| 48.0 - GRAM,Munchies,Lay's,918d66a3-516f-4650-ba60-661c9f91bbb0,18.00602409638554,Chips,0.04193926,14,0.0015879574484847735,1.55094018613868
chips,Entry,Bingo! Original Style Chilli Sprinkled | Flat Cut Spicy Potato Chips Pack for Snacks| 85.0 - GRAM,Munchies,Bingo!,cff91b9e-62d9-46a4-bd36-974c1e8df51c,30.37712574850299,Chips,0.0403545,15,1,1.6514858670013035
chips,Entry,Uncle Chips Spicy Treat | Savory Snack| 80.0 - GRAM,Munchies,Uncle Chipps,955ee89f-e341-4386-8582-7296905a9c09,30.35542168674699,Chips,0.038639687,16,1,1.3562168512737294
chips,Entry,Too Yumm! Bhoot Potato Chips | Spicy Chilli Flavour | No Palm Oil Snacks| 44.0 - GRAM,Munchies,Too Yumm!,2d82e742-f8fc-4cdc-95a0-f0218064686f,17.777070063694268,Chips,0.038074523,17,0,1.3245622277374596
chips,Entry,Bingo! Mad Angles Masala Madness Crisps | Crunchy & Enjoyable| 60.0 - GRAM,Munchies,Bingo!,7bfb3f6f-c392-4dcf-acbc-ba268e1bf92c,17.02994011976048,Chips,0.03655542,18,0,1.4239218158144802
chips,Entry,Bingo! Mad Angle Mystery Pickle | Tangy & Spicy Snack| 1.0 - PIECE,Munchies,Bingo!,0a5c28fd-ac74-40eb-a772-5af234bf862f,15.9874213836478,Chips,0.03626723,19,0,1.2304460526362395
chips,Entry,Bingo! Mad Angles Tomato Madness | Tangy & Crunchy| 60.0 - GRAM,Munchies,Bingo!,9468186f-3b4f-401e-821c-94683949453c,15.137724550898204,Chips,0.03494711,20,0,1.4719418257378585
chips,Entry,Kurkure Red Chilli Chataka Chips | Tangy & Crunchy| 68.0 - GRAM,Munchies,Kurkure,b086d167-28f2-4a94-8fe0-a32eb637fa36,17.06547619047619,Chips,0.03439452,21,0,1.4992707702165058
chips,Entry,Bingo! Tedhe Medhe Xtraa Teekha | Spicy & Crunchy| 75.0 - GRAM,Munchies,Bingo!,0189c83e-8f41-4c9a-ae72-750a422b2e63,16.99375,Chips,0.034107577,22,0,1.401870834807159
chips,Entry,Bingo! Original Style Cream & Onion Flat Cut Potato Chips| 43.0 - GRAM,Munchies,Bingo!,0ef26411-c0f4-4e9e-9b40-5f9fb7c4e152,16.951807228915662,Chips,0.030424811,23,0,1.2304460526362395
chips,Entry,Lay's Wafer Chips Red Chilli | Spicy & Crispy| 48.0 - GRAM,Munchies,Lay's,5297a83c-77c0-4bf8-970a-947a7caabf85,18.012048192771083,Chips,0.030116525,24,0.0031753837186845315,1.3
chips,Entry,Lay's Hot n Sweet | Crunchy Potato Chips| 82.0 - GRAM,Munchies,Lay's,a74120ab-4099-42f5-b91e-74beb1f6ac5b,34.15060240963855,Chips,0.026480593,25,1,1.5650160303381955
chips,Entry,Bingo! Yumitos Original Style | Salted | Crunchy & Classic| 43.0 - GRAM,Munchies,Bingo!,486d2389-c25f-49e2-933b-a0c7e1f03cb6,17.963636363636365,Chips,0.025419496,26,0,1.2304460526362395
chips,Entry,Piknik Classic Tomato Chilli | Spicy Snack| 55.0 - GRAM,Munchies,Piknik,e80a8a61-b648-49f7-bf3d-74837a16f7b6,30.301204819277107,Crisps,0.024611704,27,1,1.2878752711841617
chips,Entry,Kurkure Green Chutney Style | Spicy Crunchy Snack| 68.0 - GRAM,Munchies,Kurkure,7db088bb-d74d-4b29-b2df-519308f7b4b6,17.089820359281436,Crisps,0.024486499,28,0,1.4417050234785345
chips,Entry,Beyond Snack Kerala Banana chips | Peri Peri| 25.0 - GRAM,Munchies,Beyond Snack,bc77a13a-f192-476b-bc89-cbccbf1bdd46,16.104938271604937,Chips,0.023784777,29,0,1.2123577149639015
chips,Entry,Lay's India's Magic Masala Potato Chips | Crunchy & Enjoyable| 80.0 - GRAM,Munchies,Lay's,f320f879-7942-4ddd-8d08-e7a91915d213,33.21686746987952,Chips,0.023738187,30,1,1.498034725479392
